PID,BIAS,RELATEDNESS,REPS,POSITION,CUE,DomRel,DomUnrel,SubRel,SubUnrel,ANSWER,MS,TICS,MS.3.STDEV,IQR,,PID,MEAN,STDEV,MIN,MAX,MEDIAN,IQR,Min,Max,CountCorrect
53,subordinate,unrelated,short,61,NET,NET -- SOCCER,NET -- EMPIRE,NET -- PROFIT,NET -- RHYTHM,C,2078.00,125,2078.00,2078,,,,,,,,,,,
53,subordinate,unrelated,short,52,KEY,KEY -- LOCK,KEY -- AUNT,KEY -- PIANO,KEY -- PILLS,C,2095.00,126,2095.00,2095,,,,,,,,,,,
53,subordinate,unrelated,short,57,CRICKET,CRICKET -- INSECT,CRICKET -- LOTION,CRICKET -- SPORT,CRICKET -- SHORE,C,2182.00,130,2182.00,2182,,,,,,,,,,,
53,subordinate,unrelated,short,10,IRON,IRON -- METAL,IRON -- DRAMA,IRON -- CLOTHES,IRON -- MISTAKE,C,2510.00,150,2510.00,2510,,,,,,,,,,,
53,subordinate,unrelated,short,45,NOTE,NOTE -- MEMO,NOTE -- MICE,NOTE -- MUSIC,NOTE -- DREAM,C,2613.00,157,2613.00,2613,,,,,,,,,,,
53,subordinate,unrelated,short,81,MASS,MASS -- WEIGHT,MASS -- DOLLAR,MASS -- CHURCH,MASS -- PRISON,C,2654.00,159,2654.00,2654,,,,,,,,,,,
53,subordinate,unrelated,short,101,POKER,POKER -- CHIPS,POKER -- SALAD,POKER -- FIRE,POKER -- DEAR,C,2926.00,176,2926.00,2926,,,,,,,,,,,
54,dominant,related,long,36,BALL,BALL -- BOUNCE,BALL -- RANSOM,BALL -- DANCE,BALL -- SENSE,M,1058.00,63,1058.00,1058,,,,,,,,,,,
54,dominant,related,long,39,FAN,FAN -- AIR,FAN -- WAR,FAN -- SPORTS,FAN -- CLOSET,M,1305.00,79,1305.00,1305,,,,,,,,,,,
54,dominant,related,long,49,SEAL,SEAL -- ANIMAL,SEAL -- BRIDGE,SEAL -- ENVELOPE,SEAL -- DYNAMITE,M,1451.00,87,1451.00,1451,,,,,,,,,,,
54,dominant,related,long,46,COAT,COAT -- JACKET,COAT -- ENERGY,COAT -- PAINT,COAT -- GHOST,M,1713.00,103,1713.00,1713,,,,,,,,,,,
54,dominant,related,long,57,YARN,YARN -- WOOL,YARN -- FERN,YARN -- STORY,YARN -- HANDS,M,1802.00,108,1802.00,1802,,,,,,,,,,,
54,dominant,related,long,23,JOINT,JOINT -- ELBOW,JOINT -- MINES,JOINT -- MARIJUANA,JOINT -- ORCHESTRA,M,1810.00,109,1810.00,1810,,,,,,,,,,,
54,dominant,related,long,96,SHOWER,SHOWER -- BATH,SHOWER -- LIPS,SHOWER -- RAIN,SHOWER -- RISK,M,2041.00,122,2041.00,2041,,,,,,,,,,,
54,dominant,related,long,60,STRAW,STRAW -- HAY,STRAW -- DOT,STRAW -- DRINK,STRAW -- DEATH,M,2282.00,137,2282.00,2282,,,,,,,,,,,
54,dominant,related,long,76,MARBLE,MARBLE -- STONE,MARBLE -- GUEST,MARBLE -- ROUND,MARBLE -- BOOKS,M,2321.00,139,2321.00,2321,,,,,,,,,,,
54,dominant,related,short,107,PALM,PALM -- HAND,PALM -- DOOR,PALM -- TREE,PALM -- SUIT,M,1007.00,61,1007.00,1007,,,,,,,,,,,
54,dominant,related,short,70,FOOT,FOOT -- TOE,FOOT -- NAP,FOOT -- INCH,FOOT -- CLAY,M,1038.00,62,1038.00,1038,,,,,,,,,,,
54,dominant,related,short,100,FAULT,FAULT -- BLAME,FAULT -- PANTS,FAULT -- EARTHQUAKE,FAULT -- LABORATORY,M,1174.00,71,1174.00,1174,,,,,,,,,,,
54,dominant,related,short,48,BATTERY,BATTERY -- ACID,BATTERY -- MENU,BATTERY -- ASSAULT,BATTERY -- COOKIES,M,1333.00,80,1333.00,1333,,,,,,,,,,,
54,dominant,related,short,11,CALF,CALF -- COW,CALF -- BAY,CALF -- LEG,CALF -- TEA,M,1493.00,89,1493.00,1493,,,,,,,,,,,
54,dominant,related,short,119,HABIT,HABIT -- CUSTOM,HABIT -- GALAXY,HABIT -- NUN,HABIT -- JAW,M,1655.00,99,1655.00,1655,,,,,,,,,,,
54,dominant,related,short,55,RULER,RULER -- MEAURE,RULER -- CANDLES,RULER -- KING,RULER -- SIGN,M,2126.00,127,2126.00,2126,,,,,,,,,,,
54,dominant,related,short,99,TIP,TIP -- GRATUITY,TIP -- SINKHOLE,TIP -- POINT,TIP -- PARTY,M,2374.00,143,2374.00,2374,,,,,,,,,,,
54,dominant,related,short,40,POOL,POOL -- WATER,POOL -- PHONE,POOL -- BILLIARDS,POOL -- PORCUPINE,M,2526.00,152,2526.00,2526,,,,,,,,,,,
54,dominant,unrelated,long,91,PITCH,PITCH -- CATCH,PITCH -- HUMAN,PITCH -- TONE,PITCH -- FUEL,C,1090.00,65,1090.00,1090,,,,,,,,,,,
54,dominant,unrelated,long,58,BEEF,BEEF -- STEAK,BEEF -- ALLEY,BEEF -- COMPLAINT,BEEF -- PRIVILEGE,C,1129.00,68,1129.00,1129,,,,,,,,,,,
54,dominant,unrelated,long,83,LOG,LOG -- CABIN,LOG -- RADAR,LOG -- JOURNAL,LOG -- CORONER,C,1170.00,71,1170.00,1170,,,,,,,,,,,
54,dominant,unrelated,long,53,SENTENCE,SENTENCE -- PARAGRAPH,SENTENCE -- MUSHROOMS,SENTENCE -- JUDGMENT,SENTENCE -- QUARTERS,C,1715.00,103,1715.00,1715,,,,,,,,,,,
54,dominant,unrelated,long,77,CHEST,CHEST -- BREAST,CHEST -- LADDER,CHEST -- TREASURE,CHEST -- HOMEWORK,C,2010.00,121,2010.00,2010,,,,,,,,,,,
54,dominant,unrelated,long,92,BILL,BILL -- CHECK,BILL -- WOMAN,BILL -- LAW,BILL -- LIE,C,2258.00,136,2258.00,2258,,,,,,,,,,,
54,dominant,unrelated,long,33,CRUST,CRUST -- PIE,CRUST -- RAT,CRUST -- EARTH,CRUST -- HOTEL,C,3162.00,190,3162.00,3162,,,,,,,,,,,
54,dominant,unrelated,long,7,LIMB,LIMB -- ARM,LIMB -- CAT,LIMB -- BRANCH,LIMB -- PISTOL,M,3738.00,224,3738.00,,,,,,,,,,,,
54,dominant,unrelated,long,28,PIT,PIT -- HOLE,PIT -- WINE,PIT -- CHERRY,PIT -- PUPPY,C,5090.00,305,5090.00,,,,,,,,,,,,
54,dominant,unrelated,short,64,HORN,HORN -- TRUMPET,HORN -- CHIMNEY,HORN -- ANTLER,HORN -- VANDAL,C,1358.00,81,1358.00,1358,,,,,,,,,,,
54,dominant,unrelated,short,42,CLOG,CLOG -- DRAIN,CLOG -- LASER,CLOG -- SHOE,CLOG -- FARM,C,1629.00,98,1629.00,1629,,,,,,,,,,,
54,dominant,unrelated,short,110,SCALE,SCALE -- HEAVY,SCALE -- TEETH,SCALE -- FISH,SCALE -- COPS,C,1774.00,106,1774.00,1774,,,,,,,,,,,
54,dominant,unrelated,short,35,RACKET,RACKET -- TENNIS,RACKET -- RUBBER,RACKET -- NOISE,RACKET -- MODEL,C,2181.00,131,2181.00,2181,,,,,,,,,,,
54,dominant,unrelated,short,87,CLUB,CLUB -- PEOPLE,CLUB -- MINUTE,CLUB -- WOOD,CLUB -- WIRE,C,2509.00,151,2509.00,2509,,,,,,,,,,,
54,dominant,unrelated,short,112,STAFF,STAFF -- WORK,STAFF -- NAME,STAFF -- STICK,STAFF -- FLOOR,M,3286.00,197,3286.00,3286,,,,,,,,,,,
54,dominant,unrelated,short,68,GAS,GAS -- PETROLEUM,GAS -- HOUSEWORK,GAS -- SOLID,GAS -- PURSE,M,3310.00,198,3310.00,3310,,,,,,,,,,,
54,dominant,unrelated,short,30,DEGREE,DEGREE -- COLLEGE,DEGREE -- WEDDING,DEGREE -- TEMPERATURE,DEGREE -- DESCRIPTION,C,3781.00,227,3781.00,,,,,,,,,,,,
54,dominant,unrelated,short,61,BANK,BANK -- VAULT,BANK -- BACON,BANK -- RIVER,BANK -- QUEEN,C,12262.00,735,,,,,,,,,,,,,
54,filler,related,long,67,CAVITY,CAVITY -- TOOTH,,,,M,1.00,0,,,,,,,,,,,,,
54,filler,related,long,82,SHORE,SHORE -- BEACH,,,,M,849.00,51,849.00,849,,,,,,,,,,,
54,filler,related,long,98,LENS,LENS -- GLASSES,,,,M,987.00,59,987.00,987,,,,,,,,,,,
54,filler,related,long,127,DISLIKE,DISLIKE -- HATE,,,,M,1291.00,78,1291.00,1291,,,,,,,,,,,
54,filler,related,long,25,INJURY,INJURY -- HURT,,,,M,1338.00,80,1338.00,1338,,,,,,,,,,,
54,filler,related,long,111,SPARE,SPARE -- TIRE,,,,M,1538.00,92,1538.00,1538,,,,,,,,,,,
54,filler,related,long,71,JOURNEY,JOURNEY -- TRIP,,,,M,1570.00,94,1570.00,1570,,,,,,,,,,,
54,filler,related,long,95,ATOM,ATOM -- BOMB,,,,M,1618.00,97,1618.00,1618,,,,,,,,,,,
54,filler,related,long,106,FORGIVE,FORGIVE -- FORGET,,,,M,1628.00,98,1628.00,1628,,,,,,,,,,,
54,filler,related,long,86,MINTS,MINTS -- CANDY,,,,M,1762.00,106,1762.00,1762,,,,,,,,,,,
54,filler,related,long,20,REFLECT,REFLECT -- MIRROR,,,,M,2170.00,130,2170.00,2170,,,,,,,,,,,
54,filler,related,long,1,FOREST,FOREST -- TREE,,,,M,2677.00,160,2677.00,2677,,,,,,,,,,,
54,filler,related,long,29,SOLE,SOLE -- SHOES,,,,M,2770.00,166,2770.00,2770,,,,,,,,,,,
54,filler,related,long,4,CONCLUDE,CONCLUDE -- END,,,,M,2801.00,168,2801.00,2801,,,,,,,,,,,
54,filler,related,long,59,UNHAPPY,UNHAPPY -- SAD,,,,M,3059.00,183,3059.00,3059,,,,,,,,,,,
54,filler,related,short,80,LOAF,LOAF -- BREAD,,,,M,774.00,46,774.00,774,,,,,,,,,,,
54,filler,related,short,130,FLESH,FLESH -- SKIN,,,,M,894.00,54,894.00,894,,,,,,,,,,,
54,filler,related,short,38,BOULDER,BOULDER -- ROCK,,,,M,926.00,55,926.00,926,,,,,,,,,,,
54,filler,related,short,126,CONTACT,CONTACT -- TOUCH,,,,M,998.00,59,998.00,998,,,,,,,,,,,
54,filler,related,short,101,ASTRONOMY,ASTRONOMY -- STAR,,,,M,1006.00,60,1006.00,1006,,,,,,,,,,,
54,filler,related,short,10,STORY,STORY -- BOOK,,,,M,1183.00,71,1183.00,1183,,,,,,,,,,,
54,filler,related,short,72,WEARY,WEARY -- TIRED,,,,M,1358.00,81,1358.00,1358,,,,,,,,,,,
54,filler,related,short,125,ROW,ROW -- BOAT,,,,M,1398.00,84,1398.00,1398,,,,,,,,,,,
54,filler,related,short,26,ATLAS,ATLAS -- MAP,,,,M,1566.00,94,1566.00,1566,,,,,,,,,,,
54,filler,related,short,3,GROVE,GROVE -- ORANGE,,,,M,1637.00,98,1637.00,1637,,,,,,,,,,,
54,filler,related,short,117,FEATHERS,FEATHERS -- BIRD,,,,M,1733.00,104,1733.00,1733,,,,,,,,,,,
54,filler,related,short,73,EASY,EASY -- HARD,,,,M,2078.00,125,2078.00,2078,,,,,,,,,,,
54,filler,related,short,16,BITTER,BITTER -- SWEET,,,,C,2542.00,152,2542.00,2542,,,,,,,,,,,
54,filler,related,short,75,BUZZ,BUZZ -- BEE,,,,M,2895.00,174,2895.00,2895,,,,,,,,,,,
54,filler,related,short,109,PASTURE,PASTURE -- GRAZE,,,,M,3742.00,225,3742.00,,,,,,,,,,,,
54,filler,unrelated,long,18,SAIL,SAIL -- LEASE,,,,C,1506.00,90,1506.00,1506,,,,,,,,,,,
54,filler,unrelated,long,132,LAWYER,LAWYER -- AIRPLANE,,,,C,1506.00,91,1506.00,1506,,,,,,,,,,,
54,filler,unrelated,long,103,DITCH,DITCH -- SHEETS,,,,C,1794.00,107,1794.00,1794,,,,,,,,,,,
54,filler,unrelated,long,43,CREST,CREST -- CAT,,,,C,1881.00,113,1881.00,1881,,,,,,,,,,,
54,filler,unrelated,long,2,SURPLUS,SURPLUS -- LANDING,,,,C,1912.00,115,1912.00,1912,,,,,,,,,,,
54,filler,unrelated,long,47,MASON,MASON -- KNEE,,,,C,1930.00,116,1930.00,1930,,,,,,,,,,,
54,filler,unrelated,long,56,JURY,JURY -- KISS,,,,C,2234.00,134,2234.00,2234,,,,,,,,,,,
54,filler,unrelated,long,27,FRAME,FRAME -- SHORT,,,,M,2418.00,145,2418.00,2418,,,,,,,,,,,
54,filler,unrelated,long,74,UNCLE,UNCLE -- GIRAFFE,,,,C,2618.00,157,2618.00,2618,,,,,,,,,,,
54,filler,unrelated,long,51,DEBUT,DEBUT -- STRETCH,,,,C,2875.00,172,2875.00,2875,,,,,,,,,,,
54,filler,unrelated,long,6,LAMP,LAMP -- FORTUNE,,,,C,2898.00,174,2898.00,2898,,,,,,,,,,,
54,filler,unrelated,long,120,FELLOW,FELLOW -- RUB,,,,C,3105.00,186,3105.00,3105,,,,,,,,,,,
54,filler,unrelated,long,50,TREND,TREND -- OCEAN,,,,C,3256.00,195,3256.00,3256,,,,,,,,,,,
54,filler,unrelated,long,5,MORTAL,MORTAL -- FLAG,,,,C,3857.00,231,3857.00,,,,,,,,,,,,
54,filler,unrelated,long,37,LIME,LIME -- WING,,,,M,5762.00,346,5762.00,,,,,,,,,,,,
54,filler,unrelated,short,15,ARMY,ARMY -- QUESTION,,,,C,1118.00,67,1118.00,1118,,,,,,,,,,,
54,filler,unrelated,short,90,STEEL,STEEL -- FAST,,,,C,1207.00,72,1207.00,1207,,,,,,,,,,,
54,filler,unrelated,short,129,LOCATION,LOCATION -- LUNCH,,,,M,1286.00,77,1286.00,1286,,,,,,,,,,,
54,filler,unrelated,short,128,APPLAUSE,APPLAUSE -- RIFLE,,,,C,1526.00,91,1526.00,1526,,,,,,,,,,,
54,filler,unrelated,short,44,PENALTY,PENALTY -- GUITAR,,,,C,1622.00,97,1622.00,1622,,,,,,,,,,,
54,filler,unrelated,short,124,STRAIN,STRAIN -- SONG,,,,M,1934.00,116,1934.00,1934,,,,,,,,,,,
54,filler,unrelated,short,12,SPONSOR,SPONSOR -- POET,,,,M,2118.00,127,2118.00,2118,,,,,,,,,,,
54,filler,unrelated,short,13,WARRANT,WARRANT -- SICK,,,,C,2190.00,131,2190.00,2190,,,,,,,,,,,
54,filler,unrelated,short,81,COIN,COIN -- DETAIL,,,,C,2246.00,135,2246.00,2246,,,,,,,,,,,
54,filler,unrelated,short,19,MARGIN,MARGIN -- MEDICINE,,,,C,2734.00,164,2734.00,2734,,,,,,,,,,,
54,filler,unrelated,short,54,BASKET,BASKET -- SMART,,,,C,2845.00,171,2845.00,2845,,,,,,,,,,,
54,filler,unrelated,short,131,COSTUME,COSTUME -- EXERCISE,,,,C,2920.00,176,2920.00,2920,,,,,,,,,,,
54,filler,unrelated,short,105,GRAPH,GRAPH -- CROSS,,,,M,4270.00,256,4270.00,,,,,,,,,,,,
54,filler,unrelated,short,65,BED,BED -- EGG,,,,M,5006.00,300,5006.00,,,,,,,,,,,,
54,filler,unrelated,short,31,RAIN,RAIN -- MONEY,,,,C,6102.00,366,6102.00,,,,,,,,,,,,
54,subordinate,related,long,116,PUPIL,PUPIL -- STUDENT,PUPIL -- OPINION,PUPIL -- EYE,PUPIL -- BAG,M,875.00,52,875.00,875,,,,,,,,,,,
54,subordinate,related,long,84,KEY,KEY -- LOCK,KEY -- AUNT,KEY -- PIANO,KEY -- PILLS,M,1113.00,66,1113.00,1113,,,,,,,,,,,
54,subordinate,related,long,108,IRON,IRON -- METAL,IRON -- DRAMA,IRON -- CLOTHES,IRON -- MISTAKE,M,1282.00,76,1282.00,1282,,,,,,,,,,,
54,subordinate,related,long,115,SHOCK,SHOCK -- SURPRISE,SHOCK -- UPSTAIRS,SHOCK -- STATIC,SHOCK -- RIBBON,M,1370.00,82,1370.00,1370,,,,,,,,,,,
54,subordinate,related,long,93,MASS,MASS -- WEIGHT,MASS -- DOLLAR,MASS -- CHURCH,MASS -- PRISON,M,1498.00,89,1498.00,1498,,,,,,,,,,,
54,subordinate,related,long,9,NOTE,NOTE -- MEMO,NOTE -- MICE,NOTE -- MUSIC,NOTE -- DREAM,M,1610.00,97,1610.00,1610,,,,,,,,,,,
54,subordinate,related,long,45,NET,NET -- SOCCER,NET -- EMPIRE,NET -- PROFIT,NET -- RHYTHM,M,1677.00,101,1677.00,1677,,,,,,,,,,,
54,subordinate,related,long,8,CRICKET,CRICKET -- INSECT,CRICKET -- LOTION,CRICKET -- SPORT,CRICKET -- SHORE,M,2209.00,133,2209.00,2209,,,,,,,,,,,
54,subordinate,related,long,41,POKER,POKER -- CHIPS,POKER -- SALAD,POKER -- FIRE,POKER -- DEAR,M,3594.00,216,3594.00,,,,,,,,,,,,
54,subordinate,related,short,66,LETTER,LETTER -- MAIL,LETTER -- LAKE,LETTER -- ALPHABET,LETTER -- SEDATIVE,M,934.00,56,934.00,934,,,,,,,,,,,
54,subordinate,related,short,63,BOLT,BOLT -- SCREW,BOLT -- CROWD,BOLT -- LIGHTNING,BOLT -- TESTIMONY,M,1206.00,73,1206.00,1206,,,,,,,,,,,
54,subordinate,related,short,114,KID,KID -- CHILD,KID -- STATE,KID -- GOAT,KID -- DICE,M,1437.00,86,1437.00,1437,,,,,,,,,,,
54,subordinate,related,short,78,DIGIT,DIGIT -- NUMBER,DIGIT -- DOCTOR,DIGIT -- FINGER,DIGIT -- MARKET,M,1661.00,99,1661.00,1661,,,,,,,,,,,
54,subordinate,related,short,121,DECK,DECK -- HOUSE,DECK -- WORLD,DECK -- CARDS,DECK -- ENEMY,M,1839.00,111,1839.00,1839,,,,,,,,,,,
54,subordinate,related,short,104,DIAMOND,DIAMOND -- GEM,DIAMOND -- RIM,DIAMOND -- BASEBALL,DIAMOND -- UNIVERSE,M,2398.00,144,2398.00,2398,,,,,,,,,,,
54,subordinate,related,short,32,DOUGH,DOUGH -- BREAD,DOUGH -- PLANT,DOUGH -- MONEY,DOUGH -- YEARS,M,2438.00,146,2438.00,2438,,,,,,,,,,,
54,subordinate,related,short,118,GRADE,GRADE -- EVALUATION,GRADE -- MICROPHONE,GRADE -- INCLINE,GRADE -- ICICLES,M,2439.00,146,2439.00,2439,,,,,,,,,,,
54,subordinate,related,short,62,BAR,BAR -- ALCOHOL,BAR -- NETWORK,BAR -- JAIL,BAR -- FILM,M,3472.00,208,3472.00,3472,,,,,,,,,,,
54,subordinate,unrelated,long,22,CABINET,CABINET -- KITCHEN,CABINET -- TEACHER,CABINET -- MINISTRY,CABINET -- DISEASES,C,1850.00,111,1850.00,1850,,,,,,,,,,,
54,subordinate,unrelated,long,97,CYCLE,CYCLE -- BIKE,CYCLE -- SOUP,CYCLE -- REPETITION,CYCLE -- RHEUMATISM,C,1858.00,111,1858.00,1858,,,,,,,,,,,
54,subordinate,unrelated,long,94,PEN,PEN -- PENCIL,PEN -- SPIDER,PEN -- CAGE,PEN -- LOAN,C,1874.00,113,1874.00,1874,,,,,,,,,,,
54,subordinate,unrelated,long,85,YARD,YARD -- FENCE,YARD -- BOXES,YARD -- MILE,YARD -- CURE,C,1906.00,115,1906.00,1906,,,,,,,,,,,
54,subordinate,unrelated,long,52,ARMS,ARMS -- BODY,ARMS -- WISH,ARMS -- WEAPONS,ARMS -- NUMBERS,C,1922.00,116,1922.00,1922,,,,,,,,,,,
54,subordinate,unrelated,long,102,TRUNK,TRUNK -- CAR,TRUNK -- DAD,TRUNK -- ELEPHANT,TRUNK -- ROOMMATE,C,2466.00,148,2466.00,2466,,,,,,,,,,,
54,subordinate,unrelated,long,123,BULB,BULB -- LAMP,BULB -- PIGS,BULB -- FLOWER,BULB -- SCREEN,M,2842.00,170,2842.00,2842,,,,,,,,,,,
54,subordinate,unrelated,long,24,POWER,POWER -- STRENGTH,POWER -- STOMACH,POWER -- ELECTRICITY,POWER -- PHOTOGRAPH,M,3530.00,212,3530.00,3530,,,,,,,,,,,
54,subordinate,unrelated,long,113,PLOT,PLOT -- NOVEL,PLOT -- TAXES,PLOT -- LAND,PLOT -- SONG,M,3976.00,239,3976.00,,,,,,,,,,,,
54,subordinate,unrelated,short,88,BEAM,BEAM -- LIGHT,BEAM -- ORDER,BEAM -- BALANCE,BEAM -- WHISTLE,C,1318.00,79,1318.00,1318,,,,,,,,,,,
54,subordinate,unrelated,short,14,NUT,NUT -- ALMOND,NUT -- STAPLE,NUT -- CRAZY,NUT -- HEART,C,1573.00,95,1573.00,1573,,,,,,,,,,,
54,subordinate,unrelated,short,21,GAME,GAME -- FOOTBALL,GAME -- CRIMINAL,GAME -- HUNT,GAME -- WIRE,M,1622.00,97,1622.00,1622,,,,,,,,,,,
54,subordinate,unrelated,short,69,GREEN,GREEN -- GRASS,GREEN -- FAIRY,GREEN -- GOLF,GREEN -- DATA,C,1806.00,109,1806.00,1806,,,,,,,,,,,
54,subordinate,unrelated,short,34,GRAIN,GRAIN -- WHEAT,GRAIN -- DISCO,GRAIN -- SAND,GRAIN -- PUNK,C,1998.00,119,1998.00,1998,,,,,,,,,,,
54,subordinate,unrelated,short,89,CANE,CANE -- ELDERLY,CANE -- GARDENS,CANE -- SUGAR,CANE -- VIDEO,C,2095.00,126,2095.00,2095,,,,,,,,,,,
54,subordinate,unrelated,short,79,NAIL,NAIL -- HAMMER,NAIL -- SAILOR,NAIL -- POLISH,NAIL -- KIDNEY,C,2214.00,133,2214.00,2214,,,,,,,,,,,
54,subordinate,unrelated,short,122,CABLE,CABLE -- TELEVISION,CABLE -- RESTAURANT,CABLE -- CORD,CABLE -- MULE,C,3020.00,181,3020.00,3020,,,,,,,,,,,
54,subordinate,unrelated,short,17,TEMPLE,TEMPLE -- CHURCH,TEMPLE -- GROUND,TEMPLE -- FOREHEAD,TEMPLE -- UNIFORM,C,4317.00,259,4317.00,,,,,,,,,,,,
55,dominant,related,long,57,CLOG,CLOG -- DRAIN,CLOG -- LASER,CLOG -- SHOE,CLOG -- FARM,M,1275.00,77,1275.00,1275,,,,,,,,,,,
55,dominant,related,long,13,RACKET,RACKET -- TENNIS,RACKET -- RUBBER,RACKET -- NOISE,RACKET -- MODEL,M,1618.00,97,1618.00,1618,,,,,,,,,,,
55,dominant,related,long,12,CLUB,CLUB -- PEOPLE,CLUB -- MINUTE,CLUB -- WOOD,CLUB -- WIRE,M,1658.00,100,1658.00,1658,,,,,,,,,,,
55,dominant,related,long,107,BANK,BANK -- VAULT,BANK -- BACON,BANK -- RIVER,BANK -- QUEEN,M,1682.00,101,1682.00,1682,,,,,,,,,,,
55,dominant,related,long,78,HORN,HORN -- TRUMPET,HORN -- CHIMNEY,HORN -- ANTLER,HORN -- VANDAL,M,1915.00,115,1915.00,1915,,,,,,,,,,,
55,dominant,related,long,111,GAS,GAS -- PETROLEUM,GAS -- HOUSEWORK,GAS -- SOLID,GAS -- PURSE,M,2034.00,122,2034.00,2034,,,,,,,,,,,
55,dominant,related,long,120,DEGREE,DEGREE -- COLLEGE,DEGREE -- WEDDING,DEGREE -- TEMPERATURE,DEGREE -- DESCRIPTION,M,2233.00,134,2233.00,2233,,,,,,,,,,,
55,dominant,related,long,69,STAFF,STAFF -- WORK,STAFF -- NAME,STAFF -- STICK,STAFF -- FLOOR,M,2603.00,156,2603.00,2603,,,,,,,,,,,
55,dominant,related,long,123,SCALE,SCALE -- HEAVY,SCALE -- TEETH,SCALE -- FISH,SCALE -- COPS,M,3002.00,180,3002.00,,,,,,,,,,,,
55,dominant,related,short,50,YARN,YARN -- WOOL,YARN -- FERN,YARN -- STORY,YARN -- HANDS,M,750.00,45,750.00,750,,,,,,,,,,,
55,dominant,related,short,47,STRAW,STRAW -- HAY,STRAW -- DOT,STRAW -- DRINK,STRAW -- DEATH,M,822.00,50,822.00,822,,,,,,,,,,,
55,dominant,related,short,64,FAN,FAN -- AIR,FAN -- WAR,FAN -- SPORTS,FAN -- CLOSET,M,1024.00,62,1024.00,1024,,,,,,,,,,,
55,dominant,related,short,31,JOINT,JOINT -- ELBOW,JOINT -- MINES,JOINT -- MARIJUANA,JOINT -- ORCHESTRA,M,1142.00,69,1142.00,1142,,,,,,,,,,,
55,dominant,related,short,82,SEAL,SEAL -- ANIMAL,SEAL -- BRIDGE,SEAL -- ENVELOPE,SEAL -- DYNAMITE,M,1199.00,72,1199.00,1199,,,,,,,,,,,
55,dominant,related,short,15,MARBLE,MARBLE -- STONE,MARBLE -- GUEST,MARBLE -- ROUND,MARBLE -- BOOKS,M,1398.00,84,1398.00,1398,,,,,,,,,,,
55,dominant,related,short,91,SHOWER,SHOWER -- BATH,SHOWER -- LIPS,SHOWER -- RAIN,SHOWER -- RISK,M,1455.00,87,1455.00,1455,,,,,,,,,,,
55,dominant,related,short,23,BALL,BALL -- BOUNCE,BALL -- RANSOM,BALL -- DANCE,BALL -- SENSE,M,1494.00,90,1494.00,1494,,,,,,,,,,,
55,dominant,related,short,99,COAT,COAT -- JACKET,COAT -- ENERGY,COAT -- PAINT,COAT -- GHOST,M,3047.00,183,3047.00,,,,,,,,,,,,
55,dominant,unrelated,long,83,DIGIT,DIGIT -- NUMBER,DIGIT -- DOCTOR,DIGIT -- FINGER,DIGIT -- MARKET,C,1579.00,95,1579.00,1579,,,,,,,,,,,
55,dominant,unrelated,long,102,LETTER,LETTER -- MAIL,LETTER -- LAKE,LETTER -- ALPHABET,LETTER -- SEDATIVE,C,1589.00,95,1589.00,1589,,,,,,,,,,,
55,dominant,unrelated,long,67,DOUGH,DOUGH -- BREAD,DOUGH -- PLANT,DOUGH -- MONEY,DOUGH -- YEARS,C,1757.00,106,1757.00,1757,,,,,,,,,,,
55,dominant,unrelated,long,32,GRADE,GRADE -- EVALUATION,GRADE -- MICROPHONE,GRADE -- INCLINE,GRADE -- ICICLES,C,1898.00,113,1898.00,1898,,,,,,,,,,,
55,dominant,unrelated,long,76,KID,KID -- CHILD,KID -- STATE,KID -- GOAT,KID -- DICE,C,1945.00,116,1945.00,1945,,,,,,,,,,,
55,dominant,unrelated,long,74,BOLT,BOLT -- SCREW,BOLT -- CROWD,BOLT -- LIGHTNING,BOLT -- TESTIMONY,C,2114.00,127,2114.00,2114,,,,,,,,,,,
55,dominant,unrelated,long,85,DECK,DECK -- HOUSE,DECK -- WORLD,DECK -- CARDS,DECK -- ENEMY,C,2139.00,128,2139.00,2139,,,,,,,,,,,
55,dominant,unrelated,long,97,DIAMOND,DIAMOND -- GEM,DIAMOND -- RIM,DIAMOND -- BASEBALL,DIAMOND -- UNIVERSE,C,2387.00,144,2387.00,2387,,,,,,,,,,,
55,dominant,unrelated,long,10,BAR,BAR -- ALCOHOL,BAR -- NETWORK,BAR -- JAIL,BAR -- FILM,C,3345.00,201,3345.00,,,,,,,,,,,,
55,dominant,unrelated,short,110,SENTENCE,SENTENCE -- PARAGRAPH,SENTENCE -- MUSHROOMS,SENTENCE -- JUDGMENT,SENTENCE -- QUARTERS,C,1373.00,82,1373.00,1373,,,,,,,,,,,
55,dominant,unrelated,short,71,CRUST,CRUST -- PIE,CRUST -- RAT,CRUST -- EARTH,CRUST -- HOTEL,C,1599.00,96,1599.00,1599,,,,,,,,,,,
55,dominant,unrelated,short,35,CHEST,CHEST -- BREAST,CHEST -- LADDER,CHEST -- TREASURE,CHEST -- HOMEWORK,C,1718.00,103,1718.00,1718,,,,,,,,,,,
55,dominant,unrelated,short,65,LOG,LOG -- CABIN,LOG -- RADAR,LOG -- JOURNAL,LOG -- CORONER,C,1815.00,109,1815.00,1815,,,,,,,,,,,
55,dominant,unrelated,short,17,BILL,BILL -- CHECK,BILL -- WOMAN,BILL -- LAW,BILL -- LIE,C,1935.00,116,1935.00,1935,,,,,,,,,,,
