PID,BIAS,REPS,HomType,Position,CUE,POS.SHOWN,DOMREL,SUBREL,UNREL,BIAS,LEN,LgFreq,ANSWER,MS,MS.3.STDEV,MS.IQR,,PID,MEAN,STDEV,MIN,MAX,MEDIAN,IQR,Min,Max,Total
64,subordinate,long,NV,58,VACUUM,V,VACUUM -- CLEAN,VACUUM -- SPACE,VACUUM -- HORSE,0.958333333,6,3.66,C,3993,3993,,,,,,,,,,,,
64,subordinate,long,NN,119,LETTER,,LETTER -- MAIL,LETTER -- ALPHABET,LETTER -- PLANTS,0.783783784,6,2.69,M,4761,4761,,,,,,,,,,,,
64,subordinate,short,NN,12,BEAM,,BEAM -- LIGHT,BEAM -- BALANCE,BEAM -- COUSIN,0.65034965,4,3.397,M,974,974,974,,,,,,,,,,,
64,subordinate,short,NN,69,KEY,,KEY -- LOCK,KEY -- PIANO,KEY -- HILL,0.812121212,3,3.282,M,1102,1102,1102,,,,,,,,,,,
64,subordinate,short,NN,23,CALF,,CALF -- ANIMAL,CALF -- LEG,CALF -- MOON,0.76969697,4,3.406,M,1301,1301,1301,,,,,,,,,,,
64,subordinate,short,NN,62,GRAIN,,GRAIN -- WHEAT,GRAIN -- SAND,GRAIN -- DELAY,0.689189189,5,2.75,M,1470,1470,1470,,,,,,,,,,,
64,subordinate,short,NV,64,COUNTER,N,COUNTER -- KITCHEN,COUNTER -- OPPOSE,COUNTER -- SHRINK,0.758169935,7,2.762,M,1575,1575,1575,,,,,,,,,,,
64,subordinate,short,NN,90,STRAW,,STRAW -- HAY,STRAW -- SIP,STRAW -- OWL,0.5,5,2.458,M,1669,1669,1669,,,,,,,,,,,
64,subordinate,short,NV,49,BOIL,V,BOIL -- WATER,BOIL -- PIMPLE,BOIL -- DETAIL,1,4,3,M,1734,1734,1734,,,,,,,,,,,
64,subordinate,short,NV,130,SOCK,N,SOCK -- SHOE,SOCK -- HIT,SOCK -- TEN,0.866666,4,3.869,C,1839,1839,1839,,,,,,,,,,,
64,subordinate,short,NN,52,FOOT,,FOOT -- TOE,FOOT -- INCH,FOOT -- HAWK,0.867346939,4,2.81,M,1934,1934,1934,,,,,,,,,,,
64,subordinate,short,NV,13,PEER,N,PEER -- FRIEND,PEER -- LOOK,PEER -- NIGHT,0.649350649,4,4.65,M,2126,2126,2126,,,,,,,,,,,
64,subordinate,short,NV,70,LOAF,N,LOAF -- BREAD,LOAF -- LAZY,LOAF -- ROLE,0.612068966,4,2.969,C,2383,2383,2383,,,,,,,,,,,
64,subordinate,short,NN,105,CABINET,,CABINET -- SHELF,CABINET -- MINISTRY,CABINET -- THREAD,0.834482759,7,2.422,C,2767,2767,2767,,,,,,,,,,,
64,subordinate,short,NV,78,QUIVER,V,QUIVER -- TREMBLE,QUIVER -- ARROW,QUIVER -- SPLASH,0.717391304,6,2.33,C,2927,2927,2927,,,,,,,,,,,
64,subordinate,short,NV,17,DART,N,DART -- THROW,DART -- SPRINT,DART -- PORCH,0.736486486,4,2.692,M,3006,3006,3006,,,,,,,,,,,
64,subordinate,short,NV,44,BAR ,N,BAR -- BEER,BAR -- FORBID,BAR -- SWING,0.834482759,4,3.12,C,3223,3223,3223,,,,,,,,,,,
64,subordinate,short,NN,29,HABIT,,HABIT -- CUSTOM,HABIT -- NUN,HABIT -- TUBES,0.612244898,5,2.53,C,3710,3710,,,,,,,,,,,,
64,unrelated,long,NV,79,DITCH,N,DITCH -- DIRT,DITCH -- LEAVE,DITCH -- MOVIE,1,5,3.8,C,1563,1563,1563,,,,,,,,,,,
64,unrelated,long,NN,77,TEMPLE,,TEMPLE -- CHURCH,TEMPLE -- FOREHEAD,TEMPLE -- KISSING,0.765151515,6,3.08,C,1586,1586,1586,,,,,,,,,,,
64,unrelated,long,NV,115,EGG,N,EGG -- CHICKEN,EGG -- TAUNT,EGG -- VELVET,0.842424242,3,2.51,C,1602,1602,1602,,,,,,,,,,,
64,unrelated,long,NN,46,STAFF,,STAFF -- FACULTY,STAFF -- STICK,STAFF -- ORANGE,0.682432432,5,3.06,C,1626,1626,1626,,,,,,,,,,,
64,unrelated,long,NV,146,VAULT,N,VAULT -- BANK,VAULT -- JUMP,VAULT -- SOUL,0.745454545,5,3.594,C,1642,1642,1642,,,,,,,,,,,
64,unrelated,long,NV,114,SKIRT,N,SKIRT -- BLOUSE,SKIRT -- AVOID,SKIRT -- ROBOT,0.878205128,5,2.794,C,1780,1780,1780,,,,,,,,,,,
64,unrelated,long,NN,21,RACKET,,RACKET -- TENNIS,RACKET -- NOISE,RACKET -- EXPERT,0.90647482,6,3.05,C,2250,2250,2250,,,,,,,,,,,
64,unrelated,long,NN,39,BULB,,BULB -- LAMP,BULB -- FLOWER,BULB -- SUITS,0.821917808,4,2.95,C,2266,2266,2266,,,,,,,,,,,
64,unrelated,long,NV,18,BOLT,N,BOLT -- SCREW,BOLT -- RUN,BOLT -- KISS,0.635802469,4,3.791,C,2309,2309,2309,,,,,,,,,,,
64,unrelated,long,NV,112,SQUASH,N,SQUASH -- VEGETABLE,SQUASH -- FLATTEN,SQUASH -- PARANOIA,0.681818182,6,2.14,C,2635,2635,2635,,,,,,,,,,,
64,unrelated,long,NN,20,GAME,,GAME -- FOOTBALL,GAME -- HUNT,GAME -- TONGUE,0.797297297,4,3.2,C,2761,2761,2761,,,,,,,,,,,
64,unrelated,long,NN,47,CHEST,,CHEST -- BREAST,CHEST -- TREASURE,CHEST -- MUSICAL,0.5,5,2.83,C,2794,2794,2794,,,,,,,,,,,
64,unrelated,long,NV,109,JERK,N,JERK -- MEAN,JERK -- YANK,JERK -- DEEP,0.410596026,4,3.59,C,2971,2971,2971,,,,,,,,,,,
64,unrelated,long,NV,40,DASH,V,DASH -- RUN,DASH -- SALT,DASH -- ROCK,0.939189189,4,3.64,C,3243,3243,3243,,,,,,,,,,,
64,unrelated,long,NN,111,CANE,,CANE -- ELDERLY,CANE -- SUGAR,CANE -- PEANUT,0.482014388,4,2.8,C,3569,3569,,,,,,,,,,,,
64,unrelated,long,NN,16,BALL,,BALL -- BOUNCE,BALL -- DANCE,BALL -- TARGET,0.690217391,4,3.29,M,4242,4242,,,,,,,,,,,,
64,unrelated,short,NV,136,HARP,N,HARP -- MUSIC,HARP -- NAG,HARP -- NOON,0.842424242,4,2.97,C,1349,1349,1349,,,,,,,,,,,
64,unrelated,short,NV,137,PRUNE,N,PRUNE -- FRUIT,PRUNE -- CUT,PRUNE -- WALL,0.829787234,5,3.56,C,1373,1373,1373,,,,,,,,,,,
64,unrelated,short,NV,95,SLUG,N,SLUG -- SNAIL,SLUG -- SLAP,SLUG -- RAFT,0.636363636,4,2.382,C,1462,1462,1462,,,,,,,,,,,
64,unrelated,short,NN,63,PUPIL,,PUPIL -- STUDENT,PUPIL -- EYE,PUPIL -- FIELD,0.785714286,5,3.55,C,1526,1526,1526,,,,,,,,,,,
64,unrelated,short,NV,98,TIRE,N,TIRE -- WHEEL,TIRE -- SLEEP,TIRE -- ANGEL,0.820689,4,3.601,C,1566,1566,1566,,,,,,,,,,,
64,unrelated,short,NV,31,BARK,V,BARK -- DOG,BARK -- TREE,BARK -- ROAD,0.798611111,4,3.76,C,1616,1616,1616,,,,,,,,,,,
64,unrelated,short,NN,143,LOG,,LOG -- CABIN,LOG -- JOURNAL,LOG -- WAITER,0.854545455,3,2.83,C,1638,1638,1638,,,,,,,,,,,
64,unrelated,short,NN,110,PIT,,PIT -- HOLE,PIT -- CHERRY,PIT -- CRASH,0.549295775,3,3.16,C,1935,1935,1935,,,,,,,,,,,
64,unrelated,short,NV,121,PAGE,N,PAGE -- PAPER,PAGE -- CALL,PAGE -- HONEY,0.589041096,4,4.19,C,2055,2055,2055,,,,,,,,,,,
64,unrelated,short,NN,131,POOL,,POOL -- SWIM,POOL -- BILLIARDS,POOL -- CURFEW,0.810055866,4,2.371,C,2205,2205,2205,,,,,,,,,,,
64,unrelated,short,NV,80,HAMPER,N,HAMPER -- LAUNDRY,HAMPER -- HINDER,HAMPER -- HARVEST,0.736486486,6,2.29,C,2533,2533,2533,,,,,,,,,,,
64,unrelated,short,NN,67,POKER,,POKER -- CHIPS,POKER -- FIRE,POKER -- GLASS,0.882758621,5,3.49,C,2582,2582,2582,,,,,,,,,,,
64,unrelated,short,NN,127,BATTERY,,BATTERY -- ACID,BATTERY -- ASSAULT,BATTERLY -- STABLE,0.746753247,7,2.83,M,2974,2974,2974,,,,,,,,,,,
64,unrelated,short,NN,59,YARD,,YARD -- FENCE,YARD -- MILE,YARD -- SLAVE,0.637795276,4,2.97,C,4615,4615,,,,,,,,,,,,
64,unrelated,short,NN,54,DEGREE,,DEGREE -- COLLEGE,DEGREE -- TEMPERATURE,DEGREE -- FORGOTTEN,0.465753425,6,3.25,C,4813,4813,,,,,,,,,,,,
64,unrelated,short,NV,26,SWALLOW,V,SWALLOW -- CHEW,SWALLOW -- BIRD,SWALLOW -- EARL,0.987654321,7,3.018,C,4878,4878,,,,,,,,,,,,
64,UNRELATED FILLER,long,,5,JURY,,JURY -- KISS,,,,,,C,970,970,970,,,,,,,,,,,
64,UNRELATED FILLER,long,,3,STEEL,,STEEL -- FAST,,,,,,C,1377,1377,1377,,,,,,,,,,,
64,UNRELATED FILLER,long,,148,ARMY,,ARMY -- QUESTION,,,,,,C,1465,1465,1465,,,,,,,,,,,
64,UNRELATED FILLER,long,,152,MARGIN,,MARGIN -- MEDICINE,,,,,,C,1474,1474,1474,,,,,,,,,,,
64,UNRELATED FILLER,long,,128,WEARY,,WEARY -- MIRAGE,,,,,,C,1602,1602,1602,,,,,,,,,,,
64,UNRELATED FILLER,long,,74,ATLAS,,ATLAS -- MODERN,,,,,,C,1643,1643,1643,,,,,,,,,,,
64,UNRELATED FILLER,long,,9,REFLECT,,REFLECT -- FONT,,,,,,C,1739,1739,1739,,,,,,,,,,,
64,UNRELATED FILLER,long,,153,BLANKET,,BLANKET -- HOOP,,,,,,C,1849,1849,1849,,,,,,,,,,,
64,UNRELATED FILLER,long,,91,BASKET,,BASKET -- SMART,,,,,,C,1905,1905,1905,,,,,,,,,,,
64,UNRELATED FILLER,long,,123,RAIN,,RAIN -- JUSTICE,,,,,,C,1914,1914,1914,,,,,,,,,,,
64,UNRELATED FILLER,long,,42,MORTAL,,MORTAL -- FLAG,,,,,,C,1930,1930,1930,,,,,,,,,,,
64,UNRELATED FILLER,long,,7,STRAIN,,STRAIN -- SONG,,,,,,C,1975,1975,1975,,,,,,,,,,,
64,UNRELATED FILLER,long,,93,CREST,,CREST -- CAT,,,,,,C,2057,2057,2057,,,,,,,,,,,
64,UNRELATED FILLER,long,,134,INJURY,,INJURY -- BAMBOO,,,,,,C,2148,2148,2148,,,,,,,,,,,
64,UNRELATED FILLER,long,,99,ATOM,,ATOM -- SNAKE,,,,,,C,2449,2449,2449,,,,,,,,,,,
64,UNRELATED FILLER,long,,138,UNCLE,,UNCLE -- GIRAFFE,,,,,,C,2600,2600,2600,,,,,,,,,,,
64,UNRELATED FILLER,long,,50,BED,,BED -- BACON,,,,,,C,2635,2635,2635,,,,,,,,,,,
64,UNRELATED FILLER,long,,124,CONCLUDE,,CONCLUDE -- CURTAINS,,,,,,C,2867,2867,2867,,,,,,,,,,,
64,UNRELATED FILLER,long,,34,SPONSOR,,SPONSOR -- POET,,,,,,C,3089,3089,3089,,,,,,,,,,,
64,UNRELATED FILLER,long,,140,LOCATION,,LOCATION -- LUNCH,,,,,,C,3234,3234,3234,,,,,,,,,,,
64,UNRELATED FILLER,long,,65,MAPLE,,MAPLE -- SHEETS,,,,,,C,3579,3579,,,,,,,,,,,,
64,UNRELATED FILLER,long,,35,COSTUME,,COSTUME -- EXERCISE,,,,,,C,3641,3641,,,,,,,,,,,,
64,UNRELATED FILLER,long,,107,SAIL,,SAIL -- LEASE,,,,,,C,4267,4267,,,,,,,,,,,,
64,UNRELATED FILLER,long,,32,STORY,,STORY -- BEND,,,,,,C,7282,,,,,,,,,,,,,
64,UNRELATED FILLER,short,,89,MUFFIN,,MUFFIN -- BEACH,,,,,,C,1359,1359,1359,,,,,,,,,,,
64,UNRELATED FILLER,short,,154,COIN,,COIN -- DETAIL,,,,,,C,1623,1623,1623,,,,,,,,,,,
64,UNRELATED FILLER,short,,132,LIME,,LIME -- WING,,,,,,C,1638,1638,1638,,,,,,,,,,,
64,UNRELATED FILLER,short,,73,MASON,,MASON -- KNEE,,,,,,C,1645,1645,1645,,,,,,,,,,,
64,UNRELATED FILLER,short,,84,DEBUT,,DEBUT -- STRETCH,,,,,,C,1662,1662,1662,,,,,,,,,,,
64,UNRELATED FILLER,short,,101,DIET,,DIET -- FORTUNE,,,,,,C,1750,1750,1750,,,,,,,,,,,
64,UNRELATED FILLER,short,,144,SPARE,,SPARE -- NUTMEG,,,,,,C,1822,1822,1822,,,,,,,,,,,
64,UNRELATED FILLER,short,,4,BUZZ,,BUZZ -- TEMPT,,,,,,C,1838,1838,1838,,,,,,,,,,,
64,UNRELATED FILLER,short,,151,SOLE,,SOLE -- TRIANGLE,,,,,,C,1862,1862,1862,,,,,,,,,,,
64,UNRELATED FILLER,short,,94,BITTER,,BITTER -- SCARF,,,,,,C,1959,1959,1959,,,,,,,,,,,
64,UNRELATED FILLER,short,,28,WARRANT,,WARRANT -- SICK,,,,,,C,1997,1997,1997,,,,,,,,,,,
64,UNRELATED FILLER,short,,83,TREND,,TREND -- OCEAN,,,,,,C,2119,2119,2119,,,,,,,,,,,
64,UNRELATED FILLER,short,,37,FELLOW,,FELLOW -- RUB,,,,,,C,2215,2215,2215,,,,,,,,,,,
64,UNRELATED FILLER,short,,135,GRAPH,,GRAPH -- CROSS,,,,,,C,2270,2270,2270,,,,,,,,,,,
64,UNRELATED FILLER,short,,43,LENS,,LENS -- BRAVERY,,,,,,C,2277,2277,2277,,,,,,,,,,,
64,UNRELATED FILLER,short,,149,PENALTY,,PENALTY -- GUITAR,,,,,,C,2846,2846,2846,,,,,,,,,,,
64,UNRELATED FILLER,short,,61,CONTACT,,CONTACT -- TRIGGER,,,,,,C,2880,2880,2880,,,,,,,,,,,
64,UNRELATED FILLER,short,,11,SURPLUS,,SURPLUS -- LANDING,,,,,,C,3678,3678,,,,,,,,,,,,
64,UNRELATED FILLER,short,,81,ROW,,ROW -- MARKET,,,,,,C,3855,3855,,,,,,,,,,,,
64,UNRELATED FILLER,short,,87,APPLAUSE,,APPLAUSE -- RIFLE,,,,,,C,4238,4238,,,,,,,,,,,,
64,UNRELATED FILLER,short,,1,LAWYER,,LAWYER -- MICROWAVE,,,,,,C,4266,4266,,,,,,,,,,,,
64,UNRELATED FILLER,short,,72,FRAME,,FRAME -- SHORT,,,,,,C,4486,4486,,,,,,,,,,,,
65,dominant,long,NV,101,HIDE,V,HIDE -- SEEK,HIDE -- COW,HIDE -- BAT,0.993,4,3.022,M,1252,1252,1252,,,,,,,,,,,
65,dominant,long,NV,137,MUG,N,MUG -- COFFEE,MUG -- ROB,MUG -- GROW,0.825,3,3.482,M,1330,1330,1330,,,,,,,,,,,
65,dominant,long,NN,100,FOOT,,FOOT -- TOE,FOOT -- INCH,FOOT -- HAWK,0.867346939,4,2.81,M,1369,1369,1369,,,,,,,,,,,
65,dominant,long,NN,133,BEAM,,BEAM -- LIGHT,BEAM -- BALANCE,BEAM -- COUSIN,0.65034965,4,3.397,M,1475,1475,1475,,,,,,,,,,,
65,dominant,long,NN,79,GRAIN,,GRAIN -- WHEAT,GRAIN -- SAND,GRAIN -- DELAY,0.689189189,5,2.75,M,1663,1663,1663,,,,,,,,,,,
65,dominant,long,NV,109,STUMP,N,STUMP -- WOOD,STUMP -- CONFUSE,STUMP -- CARPET,0.717241379,5,2.77,M,1877,1877,1877,,,,,,,,,,,
65,dominant,long,NV,12,HARBOR,N,HARBOR -- BOAT,HARBOR -- SHELTER,HARBOR -- ISSUE,0.834482759,6,3.241,M,1982,1982,1982,,,,,,,,,,,
65,dominant,long,NN,16,KEY,,KEY -- LOCK,KEY -- PIANO,KEY -- HILL,0.812121212,3,3.282,M,1998,1998,1998,,,,,,,,,,,
65,dominant,long,NN,24,STRAW,,STRAW -- HAY,STRAW -- SIP,STRAW -- OWL,0.5,5,2.458,M,1998,1998,1998,,,,,,,,,,,
65,dominant,long,NV,67,STUB,N,STUB -- TICKET,STUB -- HURT,STUB -- MAJOR,0.296551724,4,3.728,M,2044,2044,2044,,,,,,,,,,,
65,dominant,long,NV,89,FOIL,N,FOIL -- ALUMINUM,FOIL -- RUIN,FOIL -- STREAM,0.869281046,4,2.61,M,2256,2256,2256,,,,,,,,,,,
65,dominant,long,NN,113,CALF,,CALF -- ANIMAL,CALF -- LEG,CALF -- MOON,0.76969697,4,3.406,M,2270,2270,2270,,,,,,,,,,,
65,dominant,long,NN,65,HABIT,,HABIT -- CUSTOM,HABIT -- NUN,HABIT -- TUBES,0.612244898,5,2.53,M,2757,2757,2757,,,,,,,,,,,
65,dominant,long,NV,34,PICTURE,N,PICTURE -- PORTRAIT,PICTURE -- IMAGINE,PICTURE -- CLIENTS,0.724489796,7,3.03,M,3078,3078,3078,,,,,,,,,,,
65,dominant,long,NN,28,CABINET,,CABINET -- SHELF,CABINET -- MINISTRY,CABINET -- THREAD,0.834482759,7,2.422,M,3172,3172,3172,,,,,,,,,,,
65,dominant,long,NV,56,GRATE,V,GRATE -- SHRED,GRATE -- SEWER,GRATE -- SCALP,0.952702703,5,2.28,M,3774,3774,3774,,,,,,,,,,,
65,dominant,short,NV,141,DOCTOR,N,DOCTOR -- HOSPITAL,DOCTOR -- TAMPER,DOCTOR -- CIRCLES,0.737373737,6,2.61,M,838,838,838,,,,,,,,,,,
65,dominant,short,NN,145,CABLE,,CABLE -- TELEVISION,CABLE -- CORD,CABLE -- WHISTLE,0.716216216,5,2.9,M,1022,1022,1022,,,,,,,,,,,
65,dominant,short,NN,139,RULER,,RULER -- MEASURE,RULER -- KING,RULER -- SIGNAL,0.777777778,5,3.28,M,1278,1278,1278,,,,,,,,,,,
65,dominant,short,NV,119,SOIL,N,SOIL -- PLANT,SOIL - SMUDGE,SOIL -- GRAVY,0.929292929,4,2.431,M,1497,1497,1497,,,,,,,,,,,
65,dominant,short,NV,53,DUCK,N,DUCK -- GOOSE,DUCK -- UNDER,DUCK -- CLOCK,0.930232558,4,3.476,M,1527,1527,1527,,,,,,,,,,,
65,dominant,short,NN,98,GAS,,GAS -- PETROLEUM,GAS -- SOLID,GAS -- PAYROLL,0.794871795,3,2.41,M,1545,1545,1545,,,,,,,,,,,
65,dominant,short,NN,87,LIMB,,LIMB -- ARM,LIMB -- BRANCH,LIMB -- PLATE,0.563492063,4,3.12,M,1567,1567,1567,,,,,,,,,,,
65,dominant,short,NV,41,POP,N,POP -- SODA,POP -- BURST,POP -- BELLS,0.385135135,3,2.83,M,1623,1623,1623,,,,,,,,,,,
65,dominant,short,NN,75,FAULT,,FAULT -- BLAME,FAULT -- EARTHQUAKE,FAULT -- HOMEWORK,0.641891892,5,3.01,M,1625,1625,1625,,,,,,,,,,,
65,dominant,short,NN,62,MARBLE,,MARBLE -- STONE,MARBLE -- ROUND,MARBLE -- MAGIC,0.489655172,6,3.43,M,1650,1650,1650,,,,,,,,,,,
65,dominant,short,NV,14,SWAMP,N,SWAMP -- MARSH,SWAMP -- OVERWHELM,SWAMP -- ROOFTOP,0.888888889,5,1.91,M,2017,2017,2017,,,,,,,,,,,
65,dominant,short,NV,7,RELISH,N,RELISH -- PICKLE,RELISH -- ENJOY,RELISH -- RECALL,0.614864865,6,3,M,2057,2057,2057,,,,,,,,,,,
65,dominant,short,NV,105,PITCH,V,PITCH -- CATCH,PITCH -- TONE,PITCH -- DUMB,0.95139,5,3.38,M,2135,2135,2135,,,,,,,,,,,
65,dominant,short,NN,20,DIGIT,,DIGIT -- NUMBER,DIGIT -- FINGER,DIGIT -- CAUGHT,0.839378238,5,3.68,M,2864,2864,2864,,,,,,,,,,,
65,dominant,short,NN,95,BEEF,,BEEF -- COMPLAINT,BEEF -- COMPLAINT,BEEF -- BLANKET,0.878787879,4,2.82,M,3032,3032,3032,,,,,,,,,,,
65,dominant,short,NV,31,PARK,N,PARK -- PICNIC,PARK -- STOP,PARK -- COUNT,0.682432432,4,3.662,M,3043,3043,3043,,,,,,,,,,,
65,RELATED FILLER,long,,45,PASTURE,,PASTURE -- GRAZE,,,,,,M,1477,1477,1477,,,,,,,,,,,
65,RELATED FILLER,long,,33,FLESH,,FLESH -- SKIN,,,,,,M,1567,1567,1567,,,,,,,,,,,
65,RELATED FILLER,long,,86,FORGIVE,,FORGIVE -- FORGET,,,,,,M,1819,1819,1819,,,,,,,,,,,
65,RELATED FILLER,long,,19,BOULDER,,BOULDER -- ROCK,,,,,,M,2179,2179,2179,,,,,,,,,,,
65,RELATED FILLER,long,,11,UNHAPPY,,UNHAPPY -- SAD,,,,,,M,2339,2339,2339,,,,,,,,,,,
65,RELATED FILLER,long,,131,EASY,,EASY -- HARD,,,,,,C,2453,2453,2453,,,,,,,,,,,
65,RELATED FILLER,short,,47,ASTRONOMY,,ASTRONOMY -- STAR,,,,,,M,1282,1282,1282,,,,,,,,,,,
65,RELATED FILLER,short,,96,FEATHERS,,FEATHERS -- BIRD,,,,,,M,1388,1388,1388,,,,,,,,,,,
65,RELATED FILLER,short,,148,DISLIKE,,DISLIKE -- HATE,,,,,,M,1390,1390,1390,,,,,,,,,,,
65,RELATED FILLER,short,,54,CAVITY,,CAVITY -- TOOTH,,,,,,M,1663,1663,1663,,,,,,,,,,,
65,RELATED FILLER,short,,6,FOREST,,FOREST -- TREE,,,,,,M,1768,1768,1768,,,,,,,,,,,
65,RELATED FILLER,short,,64,JOURNEY,,JOURNEY -- TRIP,,,,,,M,2281,2281,2281,,,,,,,,,,,
65,RELATED FILLER,short,,3,GROVE,,GROVE -- ORANGE,,,,,,M,2413,2413,2413,,,,,,,,,,,
65,RELATED FILLER,short,,46,MINTS,,MINTS -- CANDY,,,,,,M,2505,2505,2505,,,,,,,,,,,
65,subordinate,long,NV,135,PUNCH,V,PUNCH -- FIGHT,PUNCH -- DRINK,PUNCH -- CLOSE,0.79,5,4.049,M,1333,1333,1333,,,,,,,,,,,
65,subordinate,long,NN,128,PIT,,PIT -- HOLE,PIT -- CHERRY,PIT -- CRASH,0.549295775,3,3.16,M,1467,1467,1467,,,,,,,,,,,
65,subordinate,long,NN,116,DEGREE,,DEGREE -- COLLEGE,DEGREE -- TEMPERATURE,DEGREE -- FORGOTTEN,0.465753425,6,3.25,M,1698,1698,1698,,,,,,,,,,,
65,subordinate,long,NV,93,FLY,N,FLY -- BUG,FLY -- AIRPLANE,FLY -- FROZEN,0.604060914,3,2.89,M,1779,1779,1779,,,,,,,,,,,
65,subordinate,long,NN,15,PUPIL,,PUPIL -- STUDENT,PUPIL -- EYE,PUPIL -- FIELD,0.785714286,5,3.55,M,1814,1814,1814,,,,,,,,,,,
65,subordinate,long,NV,90,SCALE,N,SCALE -- WEIGH,SCALE -- CLIMB,SCALE -- THUMB,0.803030303,5,2.78,M,1902,1902,1902,,,,,,,,,,,
65,subordinate,long,NN,99,POOL,,POOL -- SWIM,POOL -- BILLIARDS,POOL -- CURFEW,0.810055866,4,2.371,M,1918,1918,1918,,,,,,,,,,,
65,subordinate,long,NN,72,BATTERY,,BATTERY -- ACID,BATTERY -- ASSAULT,BATTERLY -- STABLE,0.746753247,7,2.83,M,2079,2079,2079,,,,,,,,,,,
65,subordinate,long,NN,127,LOG,,LOG -- CABIN,LOG -- JOURNAL,LOG -- WAITER,0.854545455,3,2.83,M,2123,2123,2123,,,,,,,,,,,
65,subordinate,long,NN,50,YARD,,YARD -- FENCE,YARD -- MILE,YARD -- SLAVE,0.637795276,4,2.97,M,2394,2394,2394,,,,,,,,,,,
65,subordinate,long,NV,61,GROOM,N,GROOM -- BRIDE,GROOM -- COMB,GROOM -- DIME,0.657608696,5,2.79,M,2948,2948,2948,,,,,,,,,,,
65,subordinate,long,NV,10,TRAIN,N,TRAIN -- RAILROAD,TRAIN -- TEACH,TRAIN -- REALITY,0.84,5,3.19,C,3219,3219,3219,,,,,,,,,,,
65,subordinate,long,NV,32,VACUUM,V,VACUUM -- CLEAN,VACUUM -- SPACE,VACUUM -- HORSE,0.958333333,6,3.66,M,3863,3863,3863,,,,,,,,,,,
65,subordinate,long,NN,57,POKER,,POKER -- CHIPS,POKER -- FIRE,POKER -- GLASS,0.882758621,5,3.49,C,4021,4021,4021,,,,,,,,,,,
65,subordinate,long,NV,29,HAND,N,HAND -- GLOVE,HAND -- GIVE,HAND -- NONE,0.848484848,4,3.751,M,4091,4091,4091,,,,,,,,,,,
65,subordinate,long,NV,84,COAST,N,COAST -- SHORE,COAST -- GLIDE,COAST -- FEAST,0.72,5,2.54,M,6675,,,,,,,,,,,,,
65,subordinate,short,NV,143,PEER,N,PEER -- FRIEND,PEER -- LOOK,PEER -- NIGHT,0.649350649,4,4.65,M,990,990,990,,,,,,,,,,,
65,subordinate,short,NN,134,KID,,KID - CHILD,KID -- GOAT,KID -- STONE,0.817567568,3,3.32,M,1334,1334,1334,,,,,,,,,,,
65,subordinate,short,NN,129,LETTER,,LETTER -- MAIL,LETTER -- ALPHABET,LETTER -- PLANTS,0.783783784,6,2.69,M,1438,1438,1438,,,,,,,,,,,
65,subordinate,short,NV,123,DART,N,DART -- THROW,DART -- SPRINT,DART -- PORCH,0.736486486,4,2.692,M,1635,1635,1635,,,,,,,,,,,
65,subordinate,short,NV,126,COUNTER,N,COUNTER -- KITCHEN,COUNTER -- OPPOSE,COUNTER -- SHRINK,0.758169935,7,2.762,M,1808,1808,1808,,,,,,,,,,,
65,subordinate,short,NN,120,TRUNK,,TRUNK -- CAR,TRUNK -- ELEPHANT,TRUNK -- GROUND,0.585034014,5,3.57,M,2127,2127,2127,,,,,,,,,,,
65,subordinate,short,NN,17,FAN,,FAN -- AIR,FAN -- SPORTS,FAN -- BEAR,0.797297297,3,3.467,M,2322,2322,2322,,,,,,,,,,,
65,subordinate,short,NV,85,BAR ,N,BAR -- BEER,BAR -- FORBID,BAR -- SWING,0.834482759,4,3.12,C,2346,2346,2346,,,,,,,,,,,
65,subordinate,short,NN,108,CRUST,,CRUST -- PIE,CRUST -- EARTH,CRUST -- DOGS,0.932432432,5,3.432,M,2467,2467,2467,,,,,,,,,,,
65,subordinate,short,NN,42,JOINT,,JOINT -- ELBOW,JOINT -- MARIJUANA,JOINT -- PAJAMAS,0.317241379,5,2.47,M,2496,2496,2496,,,,,,,,,,,
65,subordinate,short,NN,26,SENTENCE,,SENTENCE -- PARAGRAPH,SENTENCE -- JUDGMENT,SENTENCE -- POSSESSED,0.647887324,8,2.53,M,2600,2600,2600,,,,,,,,,,,
65,subordinate,short,NV,69,LOAF,N,LOAF -- BREAD,LOAF -- LAZY,LOAF -- ROLE,0.612068966,4,2.969,M,2609,2609,2609,,,,,,,,,,,
65,subordinate,short,NV,97,QUIVER,V,QUIVER -- TREMBLE,QUIVER -- ARROW,QUIVER -- SPLASH,0.717391304,6,2.33,M,2820,2820,2820,,,,,,,,,,,
65,subordinate,short,NV,35,BOIL,V,BOIL -- WATER,BOIL -- PIMPLE,BOIL -- DETAIL,1,4,3,M,3322,3322,3322,,,,,,,,,,,
65,subordinate,short,NN,103,YARN,,YARN -- WOOL,YARN -- STORY,YARN -- PILOT ,0.850393701,4,3.13,C,3446,3446,3446,,,,,,,,,,,
65,subordinate,short,NV,38,SOCK,N,SOCK -- SHOE,SOCK -- HIT,SOCK -- TEN,0.866666,4,3.869,M,4818,4818,,,,,,,,,,,,
65,unrelated,long,NV,142,SKIRT,N,SKIRT -- BLOUSE,SKIRT -- AVOID,SKIRT -- ROBOT,0.878205128,5,2.794,C,1565,1565,1565,,,,,,,,,,,
